instr_id,easting,northing,field,review_value,review_name
1201/TCW/SP-PZ/0023(S),811258.953,816047.38,"""Calculated Water Level""",2.5,Alert
1201/TCW/SP-PZ/0023(S),811258.953,816047.38,"""Calculated Water Level""",2.5,Alert
1201/TCW/SP-PZ/0023(S),811258.953,816047.38,"""Calculated Water Level""",2.5,Alert
1201/TCW/SP-PZ/0023(S),811258.953,816047.38,"""Calculated Water Level""",0.08,Alert
1201/TCW/SP-PZ/0023(S),811258.953,816047.38,"""Calculated Water Level""",0.08,Alert
1201/TCW/SP-PZ/0023(S),811258.953,816047.38,"""Calculated Water Level""",0.08,Alert
1201/TCW/SP-PZ/0023(S),811258.953,816047.38,"""Calculated Water Level""",2.8,Alarm
1201/TCW/SP-PZ/0023(S),811258.953,816047.38,"""Calculated Water Level""",2.8,Alarm
1201/TCW/SP-PZ/0023(S),811258.953,816047.38,"""Calculated Water Level""",2.8,Alarm
1201/TCW/SP-PZ/0023(S),811258.953,816047.38,"""Calculated Water Level""",-0.12,Alarm
1201/TCW/SP-PZ/0023(S),811258.953,816047.38,"""Calculated Water Level""",-0.12,Alarm
1201/TCW/SP-PZ/0023(S),811258.953,816047.38,"""Calculated Water Level""",-0.12,Alarm
1201/TCW/SP-PZ/0023(S),811258.953,816047.38,"""Calculated Water Level""",3,Action
1201/TCW/SP-PZ/0023(S),811258.953,816047.38,"""Calculated Water Level""",3,Action
1201/TCW/SP-PZ/0023(S),811258.953,816047.38,"""Calculated Water Level""",3,Action
1201/TCW/SP-PZ/0023(S),811258.953,816047.38,"""Calculated Water Level""",-0.42,Action
1201/TCW/SP-PZ/0023(S),811258.953,816047.38,"""Calculated Water Level""",-0.42,Action
1201/TCW/SP-PZ/0023(S),811258.953,816047.38,"""Calculated Water Level""",-0.42,Action
1201/TCW/SP-PZ/0024(P),811295.1267,816037.2274,"""calculated_water_level""",2.5,Alert
1201/TCW/SP-PZ/0024(P),811295.1267,816037.2274,"""calculated_water_level""",2.5,Alert
1201/TCW/SP-PZ/0024(P),811295.1267,816037.2274,"""calculated_water_level""",2.5,Alert
1201/TCW/SP-PZ/0024(P),811295.1267,816037.2274,"""calculated_water_level""",0.08,Alert
1201/TCW/SP-PZ/0024(P),811295.1267,816037.2274,"""calculated_water_level""",0.08,Alert
1201/TCW/SP-PZ/0024(P),811295.1267,816037.2274,"""calculated_water_level""",0.08,Alert
1201/TCW/SP-PZ/0024(P),811295.1267,816037.2274,"""calculated_water_level""",2.8,Alarm
1201/TCW/SP-PZ/0024(P),811295.1267,816037.2274,"""calculated_water_level""",2.8,Alarm
1201/TCW/SP-PZ/0024(P),811295.1267,816037.2274,"""calculated_water_level""",2.8,Alarm
1201/TCW/SP-PZ/0024(P),811295.1267,816037.2274,"""calculated_water_level""",-0.12,Alarm
1201/TCW/SP-PZ/0024(P),811295.1267,816037.2274,"""calculated_water_level""",-0.12,Alarm
1201/TCW/SP-PZ/0024(P),811295.1267,816037.2274,"""calculated_water_level""",-0.12,Alarm
1201/TCW/SP-PZ/0024(P),811295.1267,816037.2274,"""calculated_water_level""",3,Action
1201/TCW/SP-PZ/0024(P),811295.1267,816037.2274,"""calculated_water_level""",3,Action
1201/TCW/SP-PZ/0024(P),811295.1267,816037.2274,"""calculated_water_level""",3,Action
1201/TCW/SP-PZ/0024(P),811295.1267,816037.2274,"""calculated_water_level""",-0.42,Action
1201/TCW/SP-PZ/0024(P),811295.1267,816037.2274,"""calculated_water_level""",-0.42,Action
1201/TCW/SP-PZ/0024(P),811295.1267,816037.2274,"""calculated_water_level""",-0.42,Action
1201/TCW/SP-PZ/0024(S),811295.0164,816037.2133,"""Calculated Water Level""",2.5,Alert
1201/TCW/SP-PZ/0024(S),811295.0164,816037.2133,"""Calculated Water Level""",2.5,Alert
1201/TCW/SP-PZ/0024(S),811295.0164,816037.2133,"""Calculated Water Level""",2.5,Alert
1201/TCW/SP-PZ/0024(S),811295.0164,816037.2133,"""Calculated Water Level""",0.08,Alert
1201/TCW/SP-PZ/0024(S),811295.0164,816037.2133,"""Calculated Water Level""",0.08,Alert
1201/TCW/SP-PZ/0024(S),811295.0164,816037.2133,"""Calculated Water Level""",0.08,Alert
1201/TCW/SP-PZ/0024(S),811295.0164,816037.2133,"""Calculated Water Level""",2.8,Alarm
1201/TCW/SP-PZ/0024(S),811295.0164,816037.2133,"""Calculated Water Level""",2.8,Alarm
1201/TCW/SP-PZ/0024(S),811295.0164,816037.2133,"""Calculated Water Level""",2.8,Alarm
1201/TCW/SP-PZ/0024(S),811295.0164,816037.2133,"""Calculated Water Level""",-0.12,Alarm
1201/TCW/SP-PZ/0024(S),811295.0164,816037.2133,"""Calculated Water Level""",-0.12,Alarm
1201/TCW/SP-PZ/0024(S),811295.0164,816037.2133,"""Calculated Water Level""",-0.12,Alarm
1201/TCW/SP-PZ/0024(S),811295.0164,816037.2133,"""Calculated Water Level""",3,Action
1201/TCW/SP-PZ/0024(S),811295.0164,816037.2133,"""Calculated Water Level""",3,Action
1201/TCW/SP-PZ/0024(S),811295.0164,816037.2133,"""Calculated Water Level""",3,Action
1201/TCW/SP-PZ/0024(S),811295.0164,816037.2133,"""Calculated Water Level""",-0.42,Action
1201/TCW/SP-PZ/0024(S),811295.0164,816037.2133,"""Calculated Water Level""",-0.42,Action
1201/TCW/SP-PZ/0024(S),811295.0164,816037.2133,"""Calculated Water Level""",-0.42,Action
1201/TCW/SP-PZ/0025(P),811296.256,816059.398,"""calculated_water_level""",2.5,Alert
1201/TCW/SP-PZ/0025(P),811296.256,816059.398,"""calculated_water_level""",2.5,Alert
1201/TCW/SP-PZ/0025(P),811296.256,816059.398,"""calculated_water_level""",0.08,Alert
1201/TCW/SP-PZ/0025(P),811296.256,816059.398,"""calculated_water_level""",0.08,Alert
1201/TCW/SP-PZ/0025(P),811296.256,816059.398,"""calculated_water_level""",2.8,Alarm
1201/TCW/SP-PZ/0025(P),811296.256,816059.398,"""calculated_water_level""",2.8,Alarm
1201/TCW/SP-PZ/0025(P),811296.256,816059.398,"""calculated_water_level""",-0.12,Alarm
1201/TCW/SP-PZ/0025(P),811296.256,816059.398,"""calculated_water_level""",-0.12,Alarm
1201/TCW/SP-PZ/0025(P),811296.256,816059.398,"""calculated_water_level""",3,Action
1201/TCW/SP-PZ/0025(P),811296.256,816059.398,"""calculated_water_level""",3,Action
1201/TCW/SP-PZ/0025(P),811296.256,816059.398,"""calculated_water_level""",-0.42,Action
1201/TCW/SP-PZ/0025(P),811296.256,816059.398,"""calculated_water_level""",-0.42,Action
1201/TCW/SP-PZ/0025(S),811296.307,816059.417,"""Calculated Water Level""",2.5,Alert
1201/TCW/SP-PZ/0025(S),811296.307,816059.417,"""Calculated Water Level""",2.5,Alert
1201/TCW/SP-PZ/0025(S),811296.307,816059.417,"""Calculated Water Level""",0.08,Alert
1201/TCW/SP-PZ/0025(S),811296.307,816059.417,"""Calculated Water Level""",0.08,Alert
1201/TCW/SP-PZ/0025(S),811296.307,816059.417,"""Calculated Water Level""",2.8,Alarm
1201/TCW/SP-PZ/0025(S),811296.307,816059.417,"""Calculated Water Level""",2.8,Alarm
1201/TCW/SP-PZ/0025(S),811296.307,816059.417,"""Calculated Water Level""",-0.12,Alarm
1201/TCW/SP-PZ/0025(S),811296.307,816059.417,"""Calculated Water Level""",-0.12,Alarm
1201/TCW/SP-PZ/0025(S),811296.307,816059.417,"""Calculated Water Level""",3,Action
1201/TCW/SP-PZ/0025(S),811296.307,816059.417,"""Calculated Water Level""",3,Action
1201/TCW/SP-PZ/0025(S),811296.307,816059.417,"""Calculated Water Level""",-0.42,Action
1201/TCW/SP-PZ/0025(S),811296.307,816059.417,"""Calculated Water Level""",-0.42,Action
1201/TCW/SSM/001,811284.3528,815731.9529,"""Calculated Settlement""",-12,Alert
1201/TCW/SSM/001,811284.3528,815731.9529,"""Calculated Settlement""",-18,Alarm
1201/TCW/SSM/001,811284.3528,815731.9529,"""Calculated Settlement""",-25,Action
1201/TCW/SSM/0010,811309.2502,816009.6005,"""Calculated Settlement""",-12,Alert
1201/TCW/SSM/0010,811309.2502,816009.6005,"""Calculated Settlement""",-18,Alarm
1201/TCW/SSM/0010,811309.2502,816009.6005,"""Calculated Settlement""",-25,Action
1201/TCW/SSM/0010_SSM/0010_I,811309.2492,816009.5995,"""Calculated_Difference_in_Settlement""",3,Alert
1201/TCW/SSM/0010_SSM/0010_I,811309.2492,816009.5995,"""Calculated_Difference_in_Settlement""",-3,Alert
1201/TCW/SSM/0010_SSM/0010_I,811309.2492,816009.5995,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCW/SSM/0010_SSM/0010_I,811309.2492,816009.5995,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCW/SSM/0010_SSM/0010_I,811309.2492,816009.5995,"""Calculated_Difference_in_Settlement""",,Action
1201/TCW/SSM/0010_SSM/0010_I,811309.2492,816009.5995,"""Calculated_Difference_in_Settlement""",,Action
1201/TCW/SSM/0011,811319.0283,816031.0138,"""Calculated Settlement""",-12,Alert
1201/TCW/SSM/0011,811319.0283,816031.0138,"""Calculated Settlement""",-18,Alarm
1201/TCW/SSM/0011,811319.0283,816031.0138,"""Calculated Settlement""",-25,Action
1201/TCW/SSM/0011_SSM/0011_I,811319.0273,816031.0128,"""Calculated_Difference_in_Settlement""",3,Alert
1201/TCW/SSM/0011_SSM/0011_I,811319.0273,816031.0128,"""Calculated_Difference_in_Settlement""",-3,Alert
1201/TCW/SSM/0011_SSM/0011_I,811319.0273,816031.0128,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCW/SSM/0011_SSM/0011_I,811319.0273,816031.0128,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCW/SSM/0011_SSM/0011_I,811319.0273,816031.0128,"""Calculated_Difference_in_Settlement""",,Action
1201/TCW/SSM/0011_SSM/0011_I,811319.0273,816031.0128,"""Calculated_Difference_in_Settlement""",,Action
1201/TCW/SSM/0012,811316.451,816034.2999,"""Calculated Settlement""",-12,Alert
1201/TCW/SSM/0012,811316.451,816034.2999,"""Calculated Settlement""",-18,Alarm
1201/TCW/SSM/0012,811316.451,816034.2999,"""Calculated Settlement""",-25,Action
1201/TCW/SSM/0012_SSM/0012_I,811316.45,816034.2989,"""Calculated_Difference_in_Settlement""",3,Alert
1201/TCW/SSM/0012_SSM/0012_I,811316.45,816034.2989,"""Calculated_Difference_in_Settlement""",-3,Alert
1201/TCW/SSM/0012_SSM/0012_I,811316.45,816034.2989,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCW/SSM/0012_SSM/0012_I,811316.45,816034.2989,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCW/SSM/0012_SSM/0012_I,811316.45,816034.2989,"""Calculated_Difference_in_Settlement""",,Action
1201/TCW/SSM/0012_SSM/0012_I,811316.45,816034.2989,"""Calculated_Difference_in_Settlement""",,Action
1201/TCW/SSM/0013,811301.742,816035.446,"""Calculated Settlement""",-12,Alert
1201/TCW/SSM/0013,811301.742,816035.446,"""Calculated Settlement""",-18,Alarm
1201/TCW/SSM/0013,811301.742,816035.446,"""Calculated Settlement""",-25,Action
1201/TCW/SSM/0013_SSM/0013_I,811301.741,816035.445,"""Calculated_Difference_in_Settlement""",3,Alert
1201/TCW/SSM/0013_SSM/0013_I,811301.741,816035.445,"""Calculated_Difference_in_Settlement""",-3,Alert
1201/TCW/SSM/0013_SSM/0013_I,811301.741,816035.445,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCW/SSM/0013_SSM/0013_I,811301.741,816035.445,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCW/SSM/0013_SSM/0013_I,811301.741,816035.445,"""Calculated_Difference_in_Settlement""",,Action
1201/TCW/SSM/0013_SSM/0013_I,811301.741,816035.445,"""Calculated_Difference_in_Settlement""",,Action
1201/TCW/SSM/0014,811304.9658,815973.859,"""Calculated Settlement""",-12,Alert
1201/TCW/SSM/0014,811304.9658,815973.859,"""Calculated Settlement""",-18,Alarm
1201/TCW/SSM/0014,811304.9658,815973.859,"""Calculated Settlement""",-25,Action
1201/TCW/SSM/0014A,811298.7118,816010.2875,"""Calculated Settlement""",-12,Alert
1201/TCW/SSM/0014A,811298.7118,816010.2875,"""Calculated Settlement""",-18,Alarm
1201/TCW/SSM/0014A,811298.7118,816010.2875,"""Calculated Settlement""",-25,Action
1201/TCW/SSM/0014A_SSM/0014A_I,811298.7108,816010.2865,"""Calculated_Difference_in_Settlement""",3,Alert
1201/TCW/SSM/0014A_SSM/0014A_I,811298.7108,816010.2865,"""Calculated_Difference_in_Settlement""",-3,Alert
1201/TCW/SSM/0014A_SSM/0014A_I,811298.7108,816010.2865,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCW/SSM/0014A_SSM/0014A_I,811298.7108,816010.2865,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCW/SSM/0014A_SSM/0014A_I,811298.7108,816010.2865,"""Calculated_Difference_in_Settlement""",,Action
1201/TCW/SSM/0014A_SSM/0014A_I,811298.7108,816010.2865,"""Calculated_Difference_in_Settlement""",,Action
1201/TCW/SSM/0014B,811311.7334,816056.9855,"""Calculated Settlement""",-12,Alert
1201/TCW/SSM/0014B,811311.7334,816056.9855,"""Calculated Settlement""",-18,Alarm
1201/TCW/SSM/0014B,811311.7334,816056.9855,"""Calculated Settlement""",-25,Action
1201/TCW/SSM/0014B_SSM/0014B_I,811311.7324,816056.9845,"""Calculated_Difference_in_Settlement""",3,Alert
1201/TCW/SSM/0014B_SSM/0014B_I,811311.7324,816056.9845,"""Calculated_Difference_in_Settlement""",-3,Alert
1201/TCW/SSM/0014B_SSM/0014B_I,811311.7324,816056.9845,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCW/SSM/0014B_SSM/0014B_I,811311.7324,816056.9845,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCW/SSM/0014B_SSM/0014B_I,811311.7324,816056.9845,"""Calculated_Difference_in_Settlement""",,Action
1201/TCW/SSM/0014B_SSM/0014B_I,811311.7324,816056.9845,"""Calculated_Difference_in_Settlement""",,Action
1201/TCW/SSM/0014_SSM/0014_I,811304.9648,815973.858,"""Calculated_Difference_in_Settlement""",3,Alert
1201/TCW/SSM/0014_SSM/0014_I,811304.9648,815973.858,"""Calculated_Difference_in_Settlement""",-3,Alert
1201/TCW/SSM/0014_SSM/0014_I,811304.9648,815973.858,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCW/SSM/0014_SSM/0014_I,811304.9648,815973.858,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCW/SSM/0014_SSM/0014_I,811304.9648,815973.858,"""Calculated_Difference_in_Settlement""",,Action
1201/TCW/SSM/0014_SSM/0014_I,811304.9648,815973.858,"""Calculated_Difference_in_Settlement""",,Action
1201/TCW/SSM/0015,811268.6379,815623.2205,"""Calculated Settlement""",-12,Alert
1201/TCW/SSM/0015,811268.6379,815623.2205,"""Calculated Settlement""",-12,Alert
1201/TCW/SSM/0015,811268.6379,815623.2205,"""Calculated Settlement""",-18,Alarm
1201/TCW/SSM/0015,811268.6379,815623.2205,"""Calculated Settlement""",-18,Alarm
1201/TCW/SSM/0015,811268.6379,815623.2205,"""Calculated Settlement""",-25,Action
1201/TCW/SSM/0015,811268.6379,815623.2205,"""Calculated Settlement""",-25,Action
1201/TCW/SSM/0015A,811267.0387,815622.8032,"""Calculated Settlement""",-12,Alert
1201/TCW/SSM/0015A,811267.0387,815622.8032,"""Calculated Settlement""",-12,Alert
1201/TCW/SSM/0015A,811267.0387,815622.8032,"""Calculated Settlement""",-18,Alarm
1201/TCW/SSM/0015A,811267.0387,815622.8032,"""Calculated Settlement""",-18,Alarm
1201/TCW/SSM/0015A,811267.0387,815622.8032,"""Calculated Settlement""",-25,Action
1201/TCW/SSM/0015A,811267.0387,815622.8032,"""Calculated Settlement""",-25,Action
1201/TCW/SSM/0015A_SSM/0015A_I,811267.0377,815622.8022,"""Calculated_Difference_in_Settlement""",3,Alert
1201/TCW/SSM/0015A_SSM/0015A_I,811267.0377,815622.8022,"""Calculated_Difference_in_Settlement""",-3,Alert
1201/TCW/SSM/0015A_SSM/0015A_I,811267.0377,815622.8022,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCW/SSM/0015A_SSM/0015A_I,811267.0377,815622.8022,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCW/SSM/0015A_SSM/0015A_I,811267.0377,815622.8022,"""Calculated_Difference_in_Settlement""",,Action
1201/TCW/SSM/0015A_SSM/0015A_I,811267.0377,815622.8022,"""Calculated_Difference_in_Settlement""",,Action
1201/TCW/SSM/0015B,811267.0387,815622.8032,"""Calculated Settlement""",-12,Alert
1201/TCW/SSM/0015B,811267.0387,815622.8032,"""Calculated Settlement""",-12,Alert
1201/TCW/SSM/0015B,811267.0387,815622.8032,"""Calculated Settlement""",-18,Alarm
1201/TCW/SSM/0015B,811267.0387,815622.8032,"""Calculated Settlement""",-18,Alarm
1201/TCW/SSM/0015B,811267.0387,815622.8032,"""Calculated Settlement""",-25,Action
1201/TCW/SSM/0015B,811267.0387,815622.8032,"""Calculated Settlement""",-25,Action
1201/TCW/SSM/0015B_SSM/0015B_I,811267.0377,815622.8022,"""Calculated_Difference_in_Settlement""",3,Alert
1201/TCW/SSM/0015B_SSM/0015B_I,811267.0377,815622.8022,"""Calculated_Difference_in_Settlement""",-3,Alert
1201/TCW/SSM/0015B_SSM/0015B_I,811267.0377,815622.8022,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCW/SSM/0015B_SSM/0015B_I,811267.0377,815622.8022,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCW/SSM/0015B_SSM/0015B_I,811267.0377,815622.8022,"""Calculated_Difference_in_Settlement""",,Action
1201/TCW/SSM/0015B_SSM/0015B_I,811267.0377,815622.8022,"""Calculated_Difference_in_Settlement""",,Action
1201/TCW/SSM/0015_SSM/0015_I,811268.6369,815623.2195,"""Calculated_Difference_in_Settlement""",3,Alert
1201/TCW/SSM/0015_SSM/0015_I,811268.6369,815623.2195,"""Calculated_Difference_in_Settlement""",-3,Alert
1201/TCW/SSM/0015_SSM/0015_I,811268.6369,815623.2195,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCW/SSM/0015_SSM/0015_I,811268.6369,815623.2195,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCW/SSM/0015_SSM/0015_I,811268.6369,815623.2195,"""Calculated_Difference_in_Settlement""",,Action
1201/TCW/SSM/0015_SSM/0015_I,811268.6369,815623.2195,"""Calculated_Difference_in_Settlement""",,Action
1201/TCW/SSM/0016,811270.2588,815623.3793,"""Calculated Settlement""",-12,Alert
1201/TCW/SSM/0016,811270.2588,815623.3793,"""Calculated Settlement""",-12,Alert
1201/TCW/SSM/0016,811270.2588,815623.3793,"""Calculated Settlement""",-18,Alarm
1201/TCW/SSM/0016,811270.2588,815623.3793,"""Calculated Settlement""",-18,Alarm
1201/TCW/SSM/0016,811270.2588,815623.3793,"""Calculated Settlement""",-25,Action
1201/TCW/SSM/0016,811270.2588,815623.3793,"""Calculated Settlement""",-25,Action
1201/TCW/SSM/0016A,811270.2203,815623.3023,"""Calculated Settlement""",-12,Alert
1201/TCW/SSM/0016A,811270.2203,815623.3023,"""Calculated Settlement""",-12,Alert
1201/TCW/SSM/0016A,811270.2203,815623.3023,"""Calculated Settlement""",-18,Alarm
1201/TCW/SSM/0016A,811270.2203,815623.3023,"""Calculated Settlement""",-18,Alarm
1201/TCW/SSM/0016A,811270.2203,815623.3023,"""Calculated Settlement""",-25,Action
1201/TCW/SSM/0016A,811270.2203,815623.3023,"""Calculated Settlement""",-25,Action
1201/TCW/SSM/0016A_SSM/0016A_I,811270.2193,815623.3013,"""Calculated_Difference_in_Settlement""",3,Alert
1201/TCW/SSM/0016A_SSM/0016A_I,811270.2193,815623.3013,"""Calculated_Difference_in_Settlement""",-3,Alert
1201/TCW/SSM/0016A_SSM/0016A_I,811270.2193,815623.3013,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCW/SSM/0016A_SSM/0016A_I,811270.2193,815623.3013,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCW/SSM/0016A_SSM/0016A_I,811270.2193,815623.3013,"""Calculated_Difference_in_Settlement""",,Action
1201/TCW/SSM/0016A_SSM/0016A_I,811270.2193,815623.3013,"""Calculated_Difference_in_Settlement""",,Action
1201/TCW/SSM/0016_SSM/0016_I,811270.2578,815623.3783,"""Calculated_Difference_in_Settlement""",3,Alert
1201/TCW/SSM/0016_SSM/0016_I,811270.2578,815623.3783,"""Calculated_Difference_in_Settlement""",-3,Alert
1201/TCW/SSM/0016_SSM/0016_I,811270.2578,815623.3783,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCW/SSM/0016_SSM/0016_I,811270.2578,815623.3783,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCW/SSM/0016_SSM/0016_I,811270.2578,815623.3783,"""Calculated_Difference_in_Settlement""",,Action
1201/TCW/SSM/0016_SSM/0016_I,811270.2578,815623.3783,"""Calculated_Difference_in_Settlement""",,Action
1201/TCW/SSM/0017,811265.0446,815619.5241,"""Calculated Settlement""",-12,Alert
1201/TCW/SSM/0017,811265.0446,815619.5241,"""Calculated Settlement""",-12,Alert
1201/TCW/SSM/0017,811265.0446,815619.5241,"""Calculated Settlement""",-18,Alarm
1201/TCW/SSM/0017,811265.0446,815619.5241,"""Calculated Settlement""",-18,Alarm
1201/TCW/SSM/0017,811265.0446,815619.5241,"""Calculated Settlement""",-25,Action
1201/TCW/SSM/0017,811265.0446,815619.5241,"""Calculated Settlement""",-25,Action
1201/TCW/SSM/0017_SSM/0017_I,811265.0436,815619.5231,"""Calculated_Difference_in_Settlement""",3,Alert
1201/TCW/SSM/0017_SSM/0017_I,811265.0436,815619.5231,"""Calculated_Difference_in_Settlement""",-3,Alert
1201/TCW/SSM/0017_SSM/0017_I,811265.0436,815619.5231,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCW/SSM/0017_SSM/0017_I,811265.0436,815619.5231,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCW/SSM/0017_SSM/0017_I,811265.0436,815619.5231,"""Calculated_Difference_in_Settlement""",,Action
1201/TCW/SSM/0017_SSM/0017_I,811265.0436,815619.5231,"""Calculated_Difference_in_Settlement""",,Action
1201/TCW/SSM/0018,811289.0441,815625.0049,"""Calculated Settlement""",-12,Alert
1201/TCW/SSM/0018,811289.0441,815625.0049,"""Calculated Settlement""",-12,Alert
1201/TCW/SSM/0018,811289.0441,815625.0049,"""Calculated Settlement""",-18,Alarm
1201/TCW/SSM/0018,811289.0441,815625.0049,"""Calculated Settlement""",-18,Alarm
1201/TCW/SSM/0018,811289.0441,815625.0049,"""Calculated Settlement""",-25,Action
1201/TCW/SSM/0018,811289.0441,815625.0049,"""Calculated Settlement""",-25,Action
1201/TCW/SSM/0018_SSM/0018_I,811289.0431,815625.0039,"""Calculated_Difference_in_Settlement""",3,Alert
1201/TCW/SSM/0018_SSM/0018_I,811289.0431,815625.0039,"""Calculated_Difference_in_Settlement""",-3,Alert
1201/TCW/SSM/0018_SSM/0018_I,811289.0431,815625.0039,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCW/SSM/0018_SSM/0018_I,811289.0431,815625.0039,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCW/SSM/0018_SSM/0018_I,811289.0431,815625.0039,"""Calculated_Difference_in_Settlement""",,Action
1201/TCW/SSM/0018_SSM/0018_I,811289.0431,815625.0039,"""Calculated_Difference_in_Settlement""",,Action
1201/TCW/SSM/0019,811238.0271,815615.3173,"""Calculated Settlement""",-12,Alert
1201/TCW/SSM/0019,811238.0271,815615.3173,"""Calculated Settlement""",-12,Alert
1201/TCW/SSM/0019,811238.0271,815615.3173,"""Calculated Settlement""",-18,Alarm
1201/TCW/SSM/0019,811238.0271,815615.3173,"""Calculated Settlement""",-18,Alarm
1201/TCW/SSM/0019,811238.0271,815615.3173,"""Calculated Settlement""",-25,Action
1201/TCW/SSM/0019,811238.0271,815615.3173,"""Calculated Settlement""",-25,Action
1201/TCW/SSM/0019_SSM/0019_I,811238.0261,815615.3163,"""Calculated_Difference_in_Settlement""",3,Alert
1201/TCW/SSM/0019_SSM/0019_I,811238.0261,815615.3163,"""Calculated_Difference_in_Settlement""",-3,Alert
1201/TCW/SSM/0019_SSM/0019_I,811238.0261,815615.3163,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCW/SSM/0019_SSM/0019_I,811238.0261,815615.3163,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCW/SSM/0019_SSM/0019_I,811238.0261,815615.3163,"""Calculated_Difference_in_Settlement""",,Action
1201/TCW/SSM/0019_SSM/0019_I,811238.0261,815615.3163,"""Calculated_Difference_in_Settlement""",,Action
1201/TCW/SSM/001_SSM/001_I,811284.352,815731.952,"""Calculated_Difference_in_Settlement""",3,Alert
1201/TCW/SSM/001_SSM/001_I,811284.352,815731.952,"""Calculated_Difference_in_Settlement""",-3,Alert
1201/TCW/SSM/001_SSM/001_I,811284.352,815731.952,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCW/SSM/001_SSM/001_I,811284.352,815731.952,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCW/SSM/001_SSM/001_I,811284.352,815731.952,"""Calculated_Difference_in_Settlement""",,Action
1201/TCW/SSM/001_SSM/001_I,811284.352,815731.952,"""Calculated_Difference_in_Settlement""",,Action
1201/TCW/SSM/002,811350.3278,816055.8071,"""Calculated Settlement""",-12,Alert
1201/TCW/SSM/002,811350.3278,816055.8071,"""Calculated Settlement""",-18,Alarm
1201/TCW/SSM/002,811350.3278,816055.8071,"""Calculated Settlement""",-25,Action
1201/TCW/SSM/0020,811223.2348,815611.8666,"""Calculated Settlement""",-12,Alert
1201/TCW/SSM/0020,811223.2348,815611.8666,"""Calculated Settlement""",-12,Alert
1201/TCW/SSM/0020,811223.2348,815611.8666,"""Calculated Settlement""",-18,Alarm
1201/TCW/SSM/0020,811223.2348,815611.8666,"""Calculated Settlement""",-18,Alarm
1201/TCW/SSM/0020,811223.2348,815611.8666,"""Calculated Settlement""",-25,Action
1201/TCW/SSM/0020,811223.2348,815611.8666,"""Calculated Settlement""",-25,Action
1201/TCW/SSM/0020_SSM/0020_I,811223.2338,815611.8656,"""Calculated_Difference_in_Settlement""",3,Alert
1201/TCW/SSM/0020_SSM/0020_I,811223.2338,815611.8656,"""Calculated_Difference_in_Settlement""",-3,Alert
1201/TCW/SSM/0020_SSM/0020_I,811223.2338,815611.8656,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCW/SSM/0020_SSM/0020_I,811223.2338,815611.8656,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCW/SSM/0020_SSM/0020_I,811223.2338,815611.8656,"""Calculated_Difference_in_Settlement""",,Action
1201/TCW/SSM/0020_SSM/0020_I,811223.2338,815611.8656,"""Calculated_Difference_in_Settlement""",,Action
1201/TCW/SSM/002_SSM/002_I,811350.3268,816055.8061,"""Calculated_Difference_in_Settlement""",3,Alert
1201/TCW/SSM/002_SSM/002_I,811350.3268,816055.8061,"""Calculated_Difference_in_Settlement""",-3,Alert
1201/TCW/SSM/002_SSM/002_I,811350.3268,816055.8061,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCW/SSM/002_SSM/002_I,811350.3268,816055.8061,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCW/SSM/002_SSM/002_I,811350.3268,816055.8061,"""Calculated_Difference_in_Settlement""",,Action
1201/TCW/SSM/002_SSM/002_I,811350.3268,816055.8061,"""Calculated_Difference_in_Settlement""",,Action
